#/log,DATA CREATED,データ作成日,20180320,,,,,,,,,,,,,,,,,,
#/doc,DATA CREATER,データ作成者,西村尚之,,,,,,,,,,,,,,,,,,
#,DATA TITLE,データ名,Temporal Change in Tree Girth at Breast Height at Handa Yama (HD-DB1）.,,,,,,,,,,,,,,,,,,
#,SITE NAME,サイト名,半田山（岡山）,,,,,,,,,,,,,,,,,,
#,PLOT NAME,調査区名,-,,,,,,,,,,,,,,,,,,
#,PLOT CODE,調査区コード,HD-DB1,,,,,,,,,,,,,,,,,,
#,PLOT SIZE,面積,1ha,プロット形状（0.7×1.2）＋（0.4×0.4）ha,,,,,,,,,,,,,,,,,
#,PRAMETER DEFINITIONS,mesh_xcord,10ｍ方形区ｘ座標,,,,,,,,,,,,,,,,,,
#,,mesh_ｙcord,10ｍ方形区ｙ座標,,,,,,,,,,,,,,,,,,
#,,tag_no,幹タグ番号,,,,,,,,,,,,,,,,,,
#,,indv_no,個体タグ番号,,,,,,,,,,,,,,,,,,
#,,stem_xcord,幹のx座標（10m方形区内での座標）,,,,,,,,,,,,,,,,,,
#,,stem_ycord,幹のｙ座標（10m方形区内での座標）,,,,,,,,,,,,,,,,,,
#,,spc_japan,種名,,,,,,,,,,,,,,,,,,
#,,gbh,胸高周囲長〔cm〕,,,,,,,,,,,,,,,,,,
#,,note,備考,,,,,,,,,,,,,,,,,,
#,,s_data,調査日,,,,,,,,,,,,,,,,,,
#,,stem_id,幹ごとの識別番号。タグを付け替えても変えない。[最初に番号をつけた年]_[そのときのタグ番号],,,,,,,,,,,,,,,,,,
#,,indv_id,個体ごとの識別番号。タグを付け替えても変えない。[最初に番号をつけた年]_[そのときのタグ番号],,,,,,,,,,,,,,,,,,
#/note,,gbh（t+1）-gbh(t)>6　もしくは<−3は測定間違いとする,,,,,,,,,,,,,,,,,,,
#,,林縁を避けたためプロットの形状が特殊である。,,,,,,,,,,,,,,,,,,,
#,20120221,2007年分も含めて新たにデータ成形（鈴木智之）,,,,,,,,,,,,,,,,,,,
#,,A16 gbh11をnd,,,,,,,,,,,,,,,,,,,
#,,D657 gbh11をvi,,,,,,,,,,,,,,,,,,,
#,,C56は成長が大きいが先駆種なのでありうる,,,,,,,,,,,,,,,,,,,
#,,A211 B104 B96 B68 B69 D675 D693 D518は大きい新規だが、先駆種なのでありうる,,,,,,,,,,,,,,,,,,,
#,,D658はデータの重複の可能性あり（片方の行頭に#をつけた）->重複だった（20120305削除）,,,,,,,,,,,,,,,,,,,
#,,"A86、D641-D653、D825タグの重複→片方に""_2""をつけた->A86、D825はA76、D852の間違いだった（20120305修正）",,,,,,,,,,,,,,,,,,,
#,20121016,tag_no B272のstem_idとindv_idおよびtan_no07（2007_P295）が重複していたため、ハイフンをつけた番号（2007_P295-2など）に修正（佐伯）．,,,,,,,,,,,,,,,,,,,
#,20171203,データチェック（日野）,,,,,,,,,,,,,,,,,,,
#,,死亡年の次の調査のgbhの欄が「d」→「dd」を入力,,,,,,,,,,,,,,,,,,,
#,,生存だが測定不能の個体のｇｂｈの欄が「na」→「nd」を入力,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,
#/data,,,,,,,,,,,,,,,,,,,2016,2016,
"mesh_xcord","mesh_ycord","tag_no","indv_no","stem_xcord","stem_ycord","spc_japan","gbh07","gbh11","gbh16","note07","note11","note16","s_date07","s_date11","s_date16","stem_id","indv_id","tag_no07","新tag_na","新indv_na","修正ありコメント","dl07","dl11","dl16","rec07","rec11","rec16","error07","error11","error16"
0,40,"A100","A99",8.4,3.7,"コナラ",66.7,67.9,69.1,"同株",NA,NA,"20071227","20111128","20161107","2007_PE155","2007_PE154","PE155","aS_1314","aS_1313","",0,0,0,0,0,0,0,0,0
0,40,"A99","A99",8.4,3.7,"コナラ",115.3,122.3,130.5,"同株、つる込",NA,NA,"20071227","20111128","20161107","2007_PE154","2007_PE154","PE154","aS_1313","aS_1313","",0,0,0,0,0,0,0,0,0
0,40,"A93","A92",9.5,9,"コナラ",127.3,132.7,139.6,"同株、つる込",NA,NA,"20071227","20111128","20161107","2007_PE162","2007_PE161","PE162","aS_1308","aS_1307","",0,0,0,0,0,0,0,0,0
0,40,"A92","A92",9.5,9,"コナラ",141.4,145.5,160.5,"同株、つるなし",NA,"つる込　つる大きい","20071227","20111128","20161107","2007_PE161","2007_PE161","PE161","aS_1307","aS_1307","",0,0,0,0,0,0,0,0,0
0,40,"A94","A94",9.8,5.4,"ヒサカキ",18,18,18,NA,NA,NA,"20071227","20111128","20161107","2007_PE160","2007_PE160","PE160","aS_1312","aS_1312","",0,0,0,0,0,0,0,0,0
0,50,"A88","A88",0.1,0.9,"ネズミモチ",24.4,26.3,28.3,"同株",NA,NA,"20071227","20111128","20161107","2007_PE166","2007_PE166","PE166","aS_1304","aS_1304","",0,0,0,0,0,0,0,0,0
0,50,"A87","A87",1.5,1.4,"ヤブニッケイ",15.6,18.1,21.2,NA,NA,NA,"20071227","20111128","20161107","2007_PE165","2007_PE165","PE165","aS_1301","aS_1301","",0,0,0,-1,1,0,0,0,0
0,50,"A80","A79",1.6,6.4,"シロダモ",17.2,20.3,23.4,"同株","倒れる",NA,"20071227","20111128","20161107","2007_PE173","2007_PE172","PE173","aS_1297","aS_1298","",0,0,0,0,0,0,0,0,0
0,50,"A79","A79",1.6,6.4,"シロダモ",27.5,28.4,29.8,"同株",NA,NA,"20071227","20111128","20161107","2007_PE172","2007_PE172","PE172","aS_1298","aS_1298","",0,0,0,0,0,0,0,0,0
0,50,"A81","A81",1.8,6.5,"ムラサキシキブ",NA,15,16.9,NA,NA,NA,NA,"20111128","20161107","2011_A81","2011_A81",NA,"aS_1296","aS_1296","",0,0,0,-1,-1,1,0,0,0
0,50,"A86","A86",2.4,1.5,"ヒサカキ",NA,16.2,19.5,NA,"A86重複","つる込",NA,"20111128","20161107","2011_A86","2011_A86",NA,"aS_1300","aS_1300","",0,0,0,-1,1,0,0,0,0
0,50,"A75","A75",2.6,9.6,"ナナミノキ",18,22.3,27.8,"つる込",NA,NA,"20071227","20111128","20161107","2007_PE174","2007_PE174","PE174","aS_1287","aS_1287","",0,0,0,0,0,0,0,0,0
0,50,"A83","A83",4.6,5.9,"ネズミモチ",19.2,19,19.1,NA,"倒れる",NA,"20071227","20111128","20161107","2007_PE171","2007_PE171","PE171","aS_1294","aS_1294","",0,0,0,0,0,0,0,0,0
0,50,"A76","A76",5.4,8.9,"イヌビワ",19,19.2,19.3,"上部枯れ","A86重複",NA,"20071227","20111128","20161107","2007_PE175","2007_PE175","PE175","aS_1288","aS_1288","",0,0,0,0,0,0,0,0,0
0,50,"A90","A90",6.4,0.8,"イヌビワ",25.2,25.7,NA,NA,NA,"幹折","20071227","20111128","20161107","2007_PE164","2007_PE164","PE164",NA,NA,"",0,0,1,0,0,0,0,0,0
0,50,"A85","A85",6.7,5.6,"ヒサカキ",NA,16.2,18.3,NA,NA,NA,NA,"20111128","20161107","2011_A85","2011_A85",NA,"aS_1292","aS_1292","",0,0,0,-1,1,0,0,0,0
0,50,"A78","A78",7,8.7,"ヒサカキ",18.4,19.4,20.3,NA,NA,NA,"20071227","20111128","20161107","2007_PE176","2007_PE176","PE176","aS_1289","aS_1289","",0,0,0,0,0,0,0,0,0
0,50,"A91","A91",7.7,0.3,"ナナミノキ",16,17.3,18.9,NA,NA,NA,"20071227","20111128","20161107","2007_PE163","2007_PE163","PE163","aS_1303","aS_1303","",0,0,0,0,0,0,0,0,0
0,50,"A77","A77",8.1,9.6,"ヒサカキ",18.9,19.3,19.6,NA,NA,NA,"20071227","20111128","20161107","2007_PE177","2007_PE177","PE177","aS_1290","aS_1290","",0,0,0,0,0,0,0,0,0
0,50,"A84","A84",9.8,3.8,"ヒサカキ",15.4,16.1,16.1,NA,NA,NA,"20071227","20111128","20161107","2007_PE169","2007_PE169","PE169","aS_1306","aS_1306","",0,0,0,-1,1,0,0,0,0
0,60,"A68","A68",0,9.99,"カクレミノ",NA,63.5,73.7,NA,"2007年やり忘れ",NA,NA,"20111128","20161107","2011_A68","2011_A68",NA,"aS_1285","aS_1285","",0,0,0,0,0,0,1,0,0
0,60,"A67","A67",4,6.8,"カクレミノ",59.4,61.7,67.3,"同株",NA,NA,"20071227","20111128","20161107","2007_PE183","2007_PE183","PE183","aS_1277","aS_1276","",0,0,0,0,0,0,0,0,0
0,60,"A66","A67",4,6.8,"カクレミノ",56.9,65.8,72.8,"同株、二又",NA,NA,"20071227","20111128","20161107","2007_PE184","2007_PE183","PE184","aS_1276","aS_1276","",0,0,0,0,0,0,0,0,0
0,60,"A65","A65",5,9.9,"ヒサカキ",17.3,18.1,18.4,NA,NA,NA,"20071227","20111128","20161107","2007_PE185","2007_PE185","PE185","aS_1275","aS_1275","",0,0,0,0,0,0,0,0,0
0,60,"A74","A74",5.7,0.5,"ヤブニッケイ",19.8,24.6,30.3,NA,NA,NA,"20071227","20111128","20161107","2007_PE178","2007_PE178","PE178","aS_1284","aS_1284","",0,0,0,0,0,0,0,0,0
0,60,"A69","A70",6.5,2.7,"ヒサカキ",18.8,19.4,19.4,"同株",NA,NA,"20071227","20111128","20161107","2007_PE182","2007_PE181","PE182","aS_1278","aS_1279","",0,0,0,0,0,0,0,0,0
0,60,"A70","A70",6.5,2.7,"ヒサカキ",19.5,20.3,20.5,"同株",NA,NA,"20071227","20111128","20161107","2007_PE181","2007_PE181","PE181","aS_1279","aS_1279","",0,0,0,0,0,0,0,0,0
0,60,"A73","A73",7.3,4.5,"ヤブニッケイ",NA,20,25.5,NA,NA,NA,NA,"20111128","20161107","2011_A73","2011_A73",NA,"aS_1282","aS_1282","",0,0,0,-1,1,0,0,0,0
0,60,"A71","A71",8.1,7.2,"ナナミノキ",22.2,30.7,38,NA,NA,"位置修正済","20071227","20111128","20161107","2007_PE180","2007_PE180","PE180","aS_1280","aS_1280","stem_ycord修正済",0,0,0,0,0,0,0,0,0
0,60,"A72","A72",9.5,4.5,"ヒサカキ",17.1,17.4,15.4,"つる込",NA,"つるなし","20071227","20111128","20161107","2007_PE179","2007_PE179","PE179","aS_1281","aS_1281","",0,0,0,0,0,0,0,0,0
0,70,"A60","A60",1.1,4.6,"ヒサカキ",18.9,19.3,19.4,NA,NA,NA,"20071227","20111128","20161107","2007_PE191","2007_PE191","PE191","aS_1269","aS_1269","",0,0,0,0,0,0,0,0,0
0,70,"A56","A56",1.5,9.9,"アオハダ",37.6,40.9,43.7,NA,NA,NA,"20071227","20111128","20161107","2007_PE198","2007_PE198","PE198","aS_1262","aS_1262","",0,0,0,0,0,0,0,0,0
0,70,"A57","A57",1.6,7.6,"カキノキ",29.3,30.6,37.5,NA,NA,"つる込","20071227","20111128","20161107","2007_PE192","2007_PE192","PE192","aS_1268","aS_1268","",0,0,0,0,0,0,0,0,0
0,70,"PE189","PE189",2.4,2.2,"コナラ",50.4,NA,NA,NA,NA,NA,"20071227","20111128",NA,"2007_PE189","2007_PE189","PE189",NA,NA,"",0,1,2,0,0,0,0,0,0
0,70,"A61","A61",3,3.2,"カクレミノ",43.4,49.5,56,NA,NA,NA,"20071227","20111128","20161107","2007_PE190","2007_PE190","PE190","aS_1270","aS_1270","",0,0,0,0,0,0,0,0,0
0,70,"A59","A59",4,5.2,"ヒサカキ",15.6,15.8,16.7,NA,NA,NA,"20071227","20111128","20161107","2007_PE194","2007_PE194","PE194","aS_1272","aS_1272","",0,0,0,-1,1,0,0,0,0
0,70,"A58","A58",4.4,6.3,"カクレミノ",54.8,57.6,62.2,NA,NA,NA,"20071227","20111128","20161107","2007_PE193","2007_PE193","PE193","aS_1267","aS_1267","",0,0,0,0,0,0,0,0,0
0,70,"A62","A63",5.5,0.5,"コナラ",78.1,77.8,NA,"同株",NA,"先折","20071227","20111128","20161107","2007_PE188","2007_PE187","PE188",NA,"aS_1274","",0,0,1,0,0,0,0,0,0
0,70,"A63","A63",5.5,0.5,"コナラ",84.4,89.4,97.3,"同株",NA,NA,"20071227","20111128","20161107","2007_PE187","2007_PE187","PE187","aS_1273","aS_1274","",0,0,0,0,0,0,0,0,0
0,70,"A64","A63",5.5,0.5,"コナラ",84.3,91.1,98.4,"同株",NA,NA,"20071227","20111128","20161107","2007_PE186","2007_PE187","PE186","aS_1274","aS_1274","",0,0,0,0,0,0,0,0,0
0,70,"A55","A55",6.6,7.1,"ネズミモチ",NA,15.9,17,NA,NA,NA,NA,"20111128","20161107","2011_A55","2011_A55",NA,"aS_1266","aS_1266","",0,0,0,-1,1,0,0,0,0
0,70,"A54","A54",8.8,9,"ヒサカキ",17.8,18.9,19.7,NA,NA,NA,"20071227","20111128","20161107","2007_PE195","2007_PE195","PE195","aS_1265","aS_1265","",0,0,0,0,0,0,0,0,0
0,70,"A53","A53",9.2,9.7,"ナナミノキ",27.6,35.4,43.1,"同株",NA,NA,"20071227","20111128","20161107","2007_PE197","2007_PE197","PE197","aS_1263","aS_1264","",0,0,0,0,0,0,0,0,0
0,70,"A52","A53",9.2,9.7,"ナナミノキ",27.6,42.2,56.7,"同株","つる込に変更",NA,"20071227","20111128","20161107","2007_PE196","2007_PE197","PE196","aS_1264","aS_1264","",0,0,0,0,0,0,0,2,0
0,80,"A41","A41",0.4,7.1,"ヒサカキ",16.7,17.1,17.1,NA,NA,NA,"20071227","20111128","20161107","2007_PE207","2007_PE207","PE207","aS_1259","aS_1259","",0,0,0,0,0,0,0,0,0
0,80,"A40","A40",1.1,8.7,"ヒサカキ",24.6,25,25,NA,NA,NA,"20071227","20111128","20161107","2007_PE208","2007_PE208","PE208","aS_1257","aS_1257","",0,0,0,0,0,0,0,0,0
0,80,"A50","A50",1.5,0.5,"ヒサカキ",24.7,25.4,25.7,NA,NA,NA,"20071227","20111128","20161107","2007_PE199","2007_PE199","PE199","aS_1261","aS_1261","",0,0,0,0,0,0,0,0,0
0,80,"A42","A42",1.6,6.6,"ヒサカキ",27.8,29.6,30.4,NA,NA,NA,"20071227","20111128","20161107","2007_PE206","2007_PE206","PE206","aS_1258","aS_1258","",0,0,0,0,0,0,0,0,0
0,80,"A48","A48",3.4,3.3,"カクレミノ",49.6,52.2,53.4,NA,NA,NA,"20071227","20111128","20161107","2007_PE200","2007_PE200","PE200","aS_1260","aS_1260","",0,0,0,0,0,0,0,0,0
0,80,"A47","A47",6.6,4,"ヒサカキ",25.6,26.5,26.8,NA,NA,NA,"20071227","20111128","20161107","2007_PE201","2007_PE201","PE201","aS_1253","aS_1253","",0,0,0,0,0,0,0,0,0
0,80,"PE209","PE209",6.9,8,"ヒサカキ",18.9,NA,NA,NA,NA,NA,"20071227","20111128",NA,"2007_PE209","2007_PE209","PE209",NA,NA,"",0,1,2,0,0,0,0,0,0
0,80,"A43","A43",7.4,5.9,"ヒサカキ",20,21.2,22.3,NA,NA,NA,"20071227","20111128","20161107","2007_PE205","2007_PE205","PE205","aS_1250","aS_1250","",0,0,0,0,0,0,0,0,0
0,80,"A46","A46",7.8,4.2,"ヒサカキ",NA,15,15.3,NA,NA,NA,NA,"20111128","20161107","2011_A46","2011_A46",NA,"aS_1252","aS_1252","",0,0,0,-1,-1,-1,0,0,0
0,80,"A39","A39",7.8,7.4,"ヤブニッケイ",51.9,58.6,66.7,NA,"位置修正済",NA,"20071227","20111128","20161107","2007_PE210","2007_PE210","PE210","aS_1249","aS_1249","",0,0,0,0,0,0,0,0,0
0,80,"A44","A44",8.5,3.3,"ヤマウルシ",19.6,19.9,NA,NA,NA,"立枯","20071227","20111128","20161107","2007_PE203","2007_PE203","PE203",NA,NA,"",0,0,1,0,0,0,0,0,0
0,80,"A37","A37",9.1,9.1,"ヤマコウバシ",15.1,17.7,18.8,NA,NA,NA,"20071227","20111128","20161107","2007_PE211","2007_PE211","PE211","aS_1247","aS_1247","",0,0,0,-1,1,0,0,0,0
0,80,"A49","A49",9.2,3.2,"ヒサカキ",15.4,16.6,17.6,NA,NA,NA,"20071227","20111128","20161107","2007_PE202","2007_PE202","PE202","aS_1255","aS_1255","",0,0,0,-1,1,0,0,0,0
0,80,"A38","A38",9.3,9,"ヒサカキ",NA,15,15.3,NA,NA,NA,NA,"20111128","20161107","2011_A38","2011_A38",NA,"aS_1248","aS_1248","",0,0,0,-1,-1,-1,0,0,0
0,80,"A51","A51",9.8,1,"カラスザンショウ",NA,23.3,36.5,NA,NA,"Lay 16 修正済",NA,"20111128","20161107","2011_A51","2011_A51",NA,"aS_1256","aS_1256","",0,0,0,-1,1,0,0,0,0
0,80,"A45","A45",9.8,3.6,"ヒサカキ",24.7,25.9,28.3,NA,NA,NA,"20071227","20111128","20161107","2007_PE204","2007_PE204","PE204","aS_1254","aS_1254","",0,0,0,0,0,0,0,0,0
0,90,"A22","A22",2.2,9.1,"ネズミモチ",19.1,20,20.9,NA,NA,NA,"20071227","20111128","20161107","2007_PE221","2007_PE221","PE221","aS_1231","aS_1231","",0,0,0,0,0,0,0,0,0
0,90,"A31","A30",2.5,2.9,"カクレミノ",51.3,53.6,57.4,"二又",NA,NA,"20071227","20111128","20161107","2007_PE217","2007_PE216","PE217","aS_1244","aS_1243","",0,0,0,0,0,0,0,0,0
0,90,"A30","A30",2.5,2.9,"カクレミノ",64,68.4,73.8,"二又",NA,NA,"20071227","20111128","20161107","2007_PE216","2007_PE216","PE216","aS_1243","aS_1243","",0,0,0,0,0,0,0,0,0
0,90,"A29","A29",3.5,6,"コナラ",160.5,172.4,175.8,NA,NA,NA,"20071227","20111128","20161107","2007_PE218","2007_PE218","PE218","aS_1232","aS_1232","",0,0,0,0,0,0,0,0,0
0,90,"A32","A32",4.5,1,"ヤマウルシ",25.8,25.1,NA,"つる込","つるなしに変更","立枯","20071227","20111128","20161107","2007_PE215","2007_PE215","PE215","aS_1242","aS_1242","",0,0,1,0,0,0,0,2,0
0,90,"A23","A23",6,8.8,"ヒサカキ",NA,15.6,16.7,NA,NA,"倒木巻き込まれ",NA,"20111128","20161107","2011_A23","2011_A23",NA,"aS_1245","aS_1245","",0,0,0,-1,-1,1,0,0,0
0,90,"A34","A34",6.7,0.2,"ヒサカキ",23.3,24.5,25.1,NA,NA,NA,"20071227","20111128","20161107","2007_PE214","2007_PE214","PE214","aS_1241","aS_1241","",0,0,0,0,0,0,0,0,0
0,90,"A33","A33",6.8,1.4,"ヤブニッケイ",NA,19.7,28.5,NA,NA,NA,NA,"20111128","20161107","2011_A33","2011_A33",NA,"aS_1237","aS_1237","",0,0,0,-1,1,0,0,0,0
0,90,"A24","A24",7.2,6.7,"ヒサカキ",NA,16.1,16.5,NA,NA,NA,NA,"20111128","20161107","2011_A24","2011_A24",NA,"aS_1233","aS_1233","",0,0,0,-1,1,0,0,0,0
0,90,"A35","A35",8.4,0.7,"カクレミノ",16.8,23.6,33.2,NA,NA,NA,"20071227","20111128","20161107","2007_PE213","2007_PE213","PE213","aS_1239","aS_1239","",0,0,0,0,0,0,0,0,0
0,90,"A27","A27",9,5,"ネジキ",18.4,18.9,19,NA,NA,NA,"20071227","20111128","20161107","2007_PE219","2007_PE219","PE219","aS_1246","aS_1246","",0,0,0,0,0,0,0,0,0
0,90,"A26","A26",9.1,5.9,"ナナミノキ",71,74,77.4,NA,NA,NA,"20071227","20111128","20161107","2007_PE220","2007_PE220","PE220","aS_1234","aS_1234","",0,0,0,0,0,0,0,0,0
0,90,"A28","A28",9.6,4.1,"ヤブニッケイ",NA,17.7,23.8,NA,NA,NA,NA,"20111128","20161107","2011_A28","2011_A28",NA,"aS_1235","aS_1235","",0,0,0,-1,1,0,0,0,0
0,90,"A36","A36",9.8,0.4,"ヒサカキ",20.6,22,22.6,NA,NA,NA,"20071227","20111128","20161107","2007_PE212","2007_PE212","PE212","aS_1240","aS_1240","",0,0,0,0,0,0,0,0,0
0,100,"A18","A18",0.6,6.6,"ヤブニッケイ",NA,23.5,27.4,NA,NA,NA,NA,"20111128","20161107","2011_A18","2011_A18",NA,"aS_1216","aS_1216","",0,0,0,-1,1,0,0,0,0
0,100,"A25","A25",1,1.1,"ナナミノキ",156,159.1,164,NA,NA,NA,"20071227","20111128","20161107","2007_PE222","2007_PE222","PE222","aS_1218","aS_1218","",0,0,0,0,0,0,0,0,0
0,100,"A14","A14",1.6,7.8,"コナラ",265.6,272.2,281.5,"二又","位置修正済",NA,"20071227","20111128","20161107","2007_PE229","2007_PE229","PE229","aS_1223","aS_1223","",0,0,0,0,0,0,0,0,0
0,100,"A13","A13",1.8,9.2,"カクレミノ",21.7,23.2,28.6,NA,NA,NA,"20071227","20111128","20161107","2007_PE228","2007_PE228","PE228","aS_1224","aS_1224","",0,0,0,0,0,0,0,0,0
0,100,"A20","A20",2,2.2,"ヤブニッケイ",18,19,20.4,NA,NA,NA,"20071227","20111128","20161107","2007_PE223","2007_PE223","PE223","aS_1217","aS_1217","",0,0,0,0,0,0,0,0,0
0,100,"A19","A19",2.4,3.9,"カクレミノ",19.4,19.8,21,NA,NA,NA,"20071227","20111128","20161107","2007_PE224","2007_PE224","PE224","aS_1219","aS_1219","",0,0,0,0,0,0,0,0,0
0,100,"A15","A16",7.4,8.4,"ヤブニッケイ",23.2,30.4,38.5,"同株",NA,NA,"20071227","20111128","20161107","2007_PE226","2007_PE227","PE226","aS_1226","aS_1228","",0,0,0,0,0,0,0,0,0
0,100,"A16","A16",7.4,8.4,"ヤブニッケイ",223,242.5,225.8,"同株","幹割れ、推定G",NA,"20071227","20111128","20161107","2007_PE227","2007_PE227","PE227","aS_1228","aS_1228","",0,0,0,0,0,0,0,1,0
0,100,"A21","A21",7.5,2,"ヒサカキ",NA,15.6,16.8,NA,NA,NA,NA,"20111128","20161107","2011_A21","2011_A21",NA,"aS_1220","aS_1220","",0,0,0,-1,-1,1,0,0,0
0,100,"A17","A17",9.9,7.4,"ヒサカキ",18.3,18.6,18.8,NA,NA,NA,"20071227","20111128","20161107","2007_PE225","2007_PE225","PE225","aS_1230","aS_1230","",0,0,0,0,0,0,0,0,0
0,110,"A6","A6",2,6,"ヤブニッケイ",NA,17.3,19,NA,NA,"位置修正済",NA,"20111128","20161107","2011_A6","2011_A6",NA,"aS_1215","aS_1215","stem_xcord,stem_ycord修正済",0,0,0,-1,1,0,0,0,0
0,110,"A9","A9",0.7,1.5,"ヤブニッケイ",NA,15.3,18.3,NA,NA,NA,NA,"20111128","20161107","2011_A9","2011_A9",NA,"aS_1214","aS_1214","",0,0,0,-1,-1,1,0,0,0
0,110,"A7","A7",1.1,3.4,"カクレミノ",52,56.7,59.5,NA,NA,NA,"20071227","20111128","20161107","2007_PE235","2007_PE235","PE235","aS_1212","aS_1212","",0,0,0,0,0,0,0,0,0
0,110,"A8","A8",1.5,1.9,"カクレミノ",49.2,54.6,60.4,NA,"位置修正済",NA,"20071227","20111128","20161107","2007_PE234","2007_PE234","PE234","aS_1213","aS_1213","",0,0,0,0,0,0,0,0,0
0,110,"PE236","PE236",2.3,3.7,"ヒサカキ",16.6,16.6,16.6,NA,NA,NA,"20071227","20111128","20161107","2007_PE236","2007_PE236","PE236","aS_1211","aS_1211","",0,0,0,0,0,0,0,0,0
0,110,"A10","A10",5,2.7,"ヒサカキ",NA,15.1,15.1,NA,NA,NA,NA,"20111128","20161107","2011_A10","2011_A10",NA,"aS_1210","aS_1210","",0,0,0,-1,-1,-1,0,0,0
0,110,"A5","A5",5.8,3.3,"カクレミノ",17.3,19.9,23.7,NA,NA,NA,"20071227","20111128","20161107","2007_PE233","2007_PE233","PE233","aS_1209","aS_1209","",0,0,0,0,0,0,0,0,0
0,110,"A1","A1",5.8,8.6,"ヤブニッケイ",24,27.1,28.5,NA,NA,NA,"20071227","20111128","20161107","2007_PE241","2007_PE241","PE241","aS_1201","aS_1201","",0,0,0,0,0,0,0,0,0
0,110,"PE237","PE237",6.4,5.9,"コナラ",172.8,175.2,178.5,NA,NA,NA,"20071227","20111128","20161107","2007_PE237","2007_PE237","PE237","aS_1203","aS_1203","",0,0,0,0,0,0,0,0,0
0,110,"A2","A2",6.7,6.3,"カクレミノ",47.2,49.2,53.6,NA,NA,NA,"20071227","20111128","20161107","2007_PE238","2007_PE238","PE238","aS_1202","aS_1202","",0,0,0,0,0,0,0,0,0
0,110,"A4","A4",8.2,3.2,"カクレミノ",46.6,51.3,55.3,NA,NA,NA,"20071227","20111128","20161107","2007_PE232","2007_PE232","PE232","aS_1206","aS_1206","",0,0,0,0,0,0,0,0,0
0,110,"A11","A11",8.7,2.3,"カクレミノ",38,40.2,43.8,NA,NA,NA,"20071227","20111128","20161107","2007_PE231","2007_PE231","PE231","aS_1207","aS_1207","",0,0,0,0,0,0,0,0,0
0,110,"PE240","PE240",8.9,5.1,"コナラ",155.6,159.7,164.3,NA,NA,NA,"20071227","20111128","20161107","2007_PE240","2007_PE240","PE240","aS_1205","aS_1205","",0,0,0,0,0,0,0,0,0
0,110,"A3","A3",9,4.8,"カクレミノ",32.9,34.7,36.8,NA,NA,NA,"20071227","20111128","20161107","2007_PE239","2007_PE239","PE239","aS_1204","aS_1204","",0,0,0,0,0,0,0,0,0
0,110,"A12","A12",9.4,1.9,"ナナミノキ",89,91.7,92.9,NA,NA,NA,"20071227","20111128","20161107","2007_PE230","2007_PE230","PE230","aS_1208","aS_1208","",0,0,0,0,0,0,0,0,0
10,0,"A330","A330",0.8,7.6,"アラカシ",20,24.5,27.4,NA,NA,NA,"20071113","20111128","20161108","2007_P179","2007_P179","P179","aS_344","aS_344","",0,0,0,0,0,0,0,0,0
10,0,"A329","A329",2,6.1,"ヒサカキ",15.6,16.2,16.6,NA,NA,NA,"20071113","20111128","20161108","2007_P180","2007_P180","P180","aS_343","aS_343","",0,0,0,-1,1,0,0,0,0
10,0,"A327","A327",3.5,8.9,"コナラ",153.9,158.9,166.5,NA,"つる込に変更","つるなしに変更","20071113","20111128","20161108","2007_P178","2007_P178","P178","aS_339","aS_339","",0,0,0,0,0,0,0,2,0
10,0,"A328","A328",4.4,5.9,"ヤブニッケイ",39.9,45.5,49.8,NA,NA,NA,"20071113","20111128","20161108","2007_P181","2007_P181","P181","aS_340","aS_340","",0,0,0,0,0,0,0,0,0
10,0,"A331","A331",6,5,"コナラ",89.4,90,90.7,NA,NA,NA,"20071113","20111128","20161108","2007_P332","2007_P332","P332","aS_341","aS_341","",0,0,0,0,0,0,0,0,0
10,0,"A332","A332",8.9,3,"ヤブニッケイ",16.4,20.2,22.7,NA,NA,NA,"20071113","20111128","20161108","2007_P333","2007_P333","P333","aS_342","aS_342","",0,0,0,0,0,0,0,0,0
10,10,"A300","A300",0.3,4,"カクレミノ",17,17.8,19.3,NA,NA,NA,"20071113","20111128","20161108","2007_P174","2007_P174","P174","aS_324","aS_324","",0,0,0,0,0,0,0,0,0
10,10,"A299","A299",0.5,5.5,"ヒサカキ",18.1,19.9,19.5,NA,NA,"前回ミス？","20071113","20111128","20161108","2007_P171","2007_P171","P171","aS_323","aS_323","",0,0,0,0,0,0,0,0,0
10,10,"A320","A321",1.6,7.6,"コナラ",68.1,69.4,70.8,NA,NA,NA,"20071113","20111128","20161108","2007_P168","2007_P169","P168","aS_319","aS_320","",0,0,0,0,0,0,0,0,0
10,10,"A322","A321",1.6,7.6,"コナラ",91.2,96.6,102.6,NA,NA,NA,"20071113","20111128","20161108","2007_P170","2007_P169","P170","aS_321","aS_320","",0,0,0,0,0,0,0,0,0
10,10,"A321","A321",1.6,7.6,"コナラ",98.4,103.7,106.4,NA,NA,NA,"20071113","20111128","20161108","2007_P169","2007_P169","P169","aS_320","aS_320","",0,0,0,0,0,0,0,0,0
10,10,"A298","A298",3.4,3.4,"ヤブニッケイ",25.9,30.6,36.8,NA,NA,NA,"20071113","20111128","20161108","2007_P173","2007_P173","P173","aS_326","aS_326","",0,0,0,0,0,0,0,0,0
